AGNO;RBD;DGV_RBD;NOM_RBD;MRUN;RUT_SOSTENEDOR;P_JURIDICA;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;FONO_RBD;CELULAR_RBD;DIR_RBD;LATITUD;LONGITUD;CONVENIO_PIE;ENS_01;ENS_02;ENS_03;ENS_04;ENS_05;ENS_06;ENS_07;ENS_08;ENS_09;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL
2016;115;5;ESCUELA JAVIERA CARRERA VERDUGO; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;573478;88072188;GRUMETE BOLADOS 169;-20,21947136;-70,1519483;0;0;0;0;0;0;0;0;0;0;0;2;2; ;GRATUITO;GRATUITO
2016;116;3;COLEGIO REPUBLICA DE CROACIA; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;544758;56179298;AV.SALVADOR ALLENDE;-20,227280600000000;-70,13484972000000;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;117;1;ESCUELA PAULA JARAQUEMADA ALQUIZAR; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;544764;88072188;ORELLA;-20,220398460000000;-70,14624447999990;1;10;110;214;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;119;8;ESCUELA CENTENARIO; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;2544768;72121219;SERRANO 998;-20,213514800000000;-70,14512071999990;1;10;110;214;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;120;1;LICEO COM.Y TEC.ARTURO PRAT CHACON; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;544769; ;ARTURO FERNANDEZ;-20,2095485;-70,14359634;0;0;0;0;0;0;0;0;0;0;0;2;2; ;GRATUITO;GRATUITO
2016;122;8;ESCUELA THILDA PORTILLO OLIVARES; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;544773;86622892;LAS MAGNOLIAS;-20,236213560000000;-70,14101074000000;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;123;6;COLEGIO ESPANA; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;544854;62199810;EL MONTE S/N;-20,239720400000000;-70,12885317999990;1;10;110;165;214;363;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;124;4;LICEO LUIS CRUZ MARTINEZ; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;544829;77441319;ANKER NIELSEN;-20,241995500000000;-70,13743289999990;1;310;510;610;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;125;2;ESCUELA PROFESOR MANUEL CASTRO RAMOS; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;2544788;72120922;CASTRO RAMOS 2188;-20,245416410000000;-70,13812102999990;1;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;126;0;COLEGIO REPUBLICA DE ITALIA; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;2241491;72120940;RANCAGUA;-20,243598860000000;-70,13149205000000;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;127;9;LICEO MARIA AUXILIADORA; ;70083600;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2412905;84297741;JOSE JOAQUIN PEREZ;-20,222325310000000;-70,14838116000000;0;110;310;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;$50.001 A $100.000
2016;128;7;JARDIN INFANTIL LITTLE GARDEN; ;77385380;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;429946;76932690;H.DE LA CONCEPCIÓN   786;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;129;5;LICEO SUPERIOR GABRIELA MISTRAL;17813224; ;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0; ;82102126;PATRICIO LYNCH 1398;-20,221086600000000;-70,15143279000000;0;10;110;310;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;$10.001 A $25.000
2016;130;9;COLEGIO NORTH COLLEGE; ;77193390;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2426569;95431872;MANUEL RODRIGUEZ;-20,223463730000000;-70,14422847000000;0;110;310;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$25.001 A $50.000
2016;131;7;LICEO PARTICULAR MIXTO ESCASCE; ;76159499;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2412974; ;CESPEDES Y GONZALEZ;-20,224636630000000;-70,14818092000000;0;110;310;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$10.001 A $25.000
2016;132;5;LICEO ACADEMIA IQUIQUE; ;76040981;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2247158;90878091;KM. 10 MANZANA L LOTE A Y B BAJO MOLLE;-20,332938690000000;-70,13943264000000;0;10;110;310;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$50.001 A $100.000
2016;133;3;COLEGIO ADVENTISTA DE IQUIQUE; ;65102261;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;425565;78948061;LIBERTAD 750;-20,225141120000000;-70,14849999000000;1;10;110;310;0;0;0;0;0;0;1;1;7;ADVENTISTA;GRATUITO;GRATUITO
2016;134;1;LICEO ATENEA; ;76196084;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;413757;65095497;PEDRO LAGOS;-20,215583870000000;-70,15438512999990;1;110;310;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$10.001 A $25.000
2016;136;8;J.  I.  CAPULLITO;14133877; ;0;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;2405949; ;THOMPSON;-20,215338;-70,13811;0;10;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;$25.001 A $50.000
2016;138;4;COLEGIO HERMANOS CARRERA; ; ;9;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;139;2;JARDIN INFANTIL CONEJITO; ;76231708;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2422743;98015511;GOROSTIAGA 165;-20,214958000000000;-70,15338000000000;0;10;0;0;0;0;0;0;0;0;1;1;9; ;SIN INFORMACION;SIN INFORMACION
2016;143;0;LICEO TRINITY COLLEGE; ;76551170;1;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;412921; ;BAQUEDANO;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;144;9;COLEGIO IQUIQUE YOUNG SCHOOL; ;76165753;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;2219907;0;MANUEL RODRIGUEZ;-20,223876840000000;-70,14311631000000;0;110;310;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$10.001 A $25.000
2016;145;7;HISPANO BRITANICO; ; ;9;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;147;3;COLEGIO DON BOSCO; ;80230500;1;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;2411450; ;RAMIREZ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;148;1;IQUIQUE ENGLISH COLLEGE; ; ;9;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;150;3;LICEO AMERICAN COLLEGE;9978229; ;0;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;221826; ;ZEGERS;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;151;1;CINDERELLA S SCHOOL;20046420; ;0;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;763671; ;AVENIDA PLAYA BRAVA;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;154;6;ESCUELA BASICA FRONTERIZA; ;69010200;1;1;14;1404;HUARA;11;IQUIQUE;2;1;1;361724;56630241;VIGUERAS N°27 PUEBLO DE TARAPACÁ HUARA - TAMARUGAL;-19,996830590000000;-69,77273855000000;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;156;2;ESCUELA PISAGUA; ;69010200;1;1;14;1404;HUARA;11;IQUIQUE;2;1;1;731512; ;TORIBIO RABINET S/N;-19,597984720000000;-70,21297554000000;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;158;9;ESCUELA CHIAPA; ;69010200;1;1;14;1404;HUARA;11;IQUIQUE;2;1;1;361778;73972299;ARIQUILDA S/N;-19,537260550000000;-69,20697246000000;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;159;7;ESCUELA JAINA; ;69010200;1;1;14;1404;HUARA;11;IQUIQUE;2;1;1;751249;73917089;GUACOLDA S/Nº - LOCALIDAD DE JAIÑA - COMUNA DE HUARA;-19,554653190000000;-69,24601389999990;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;160;0;ESCUELA PACHICA; ;69010200;1;1;14;1404;HUARA;11;IQUIQUE;2;1;1;361763;74887800;AVENIDA COMERCIO S/N PUEBLO DE PACHICA;-19,866285700000000;-69,43372094000000;0;110;0;0;0;0;0;0;0;0;1;1;7;RELIGIOSIDAD INDÍGENA;GRATUITO;GRATUITO
2016;161;9;LICEO DE HUARA; ;69010200;1;1;14;1404;HUARA;11;IQUIQUE;2;1;1;751592;73866157;AV. PRAT S/N;-19,996876230000000;-69,77263361999990;1;10;110;310;410;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;162;7;ESCUELA SIBAYA; ;69010200;1;1;14;1404;HUARA;11;IQUIQUE;2;1;1;751249;93821086;BALMACEDA S/N   PUEBLO DE SIBAYA;-19,783146740000000;-69,17414199000000;0;110;0;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2016;165;1;ESCUELA CHUSMIZA; ;69010200;1;1;14;1404;HUARA;11;IQUIQUE;2;1;1;2361748;740818;11 DE SEPTIEMBRE S/N;-19,683924980000000;-69,18839342000000;0;110;0;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2016;167;8;ESCUELA CAMINA; ;69251100;1;1;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;751602;92323908;ELEUTERIO RAMIREZ S/N EN ESQUINA;-19,311802840000000;-69,42463304000000;0;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;168;6;ESCUELA CUISAMA; ;69251100;1;1;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;246740;73631336;CAMINO PUBLICO 217;-19,324289250000000;-69,45581332000000;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;169;4;ESCUELA QUISTAGAMA; ;69251100;1;1;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;751602; ;PUEBLO QUISTAGAMA;-19,346129400000000;-69,50804787000000;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;170;8;ESCUELA NAMA; ;69251100;1;1;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;751602; ;AVENIDA TRINIDAD 12;-19,191463130000000;-69,41265239000000;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;171;6;ESCUELA APAMILCA; ;69251100;1;1;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;751602;99564088;ESMERALDA S/N;-19,309515470000000;-69,39277740999990;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;172;4;ESCUELA CHAPIQUILTA; ;69251100;1;1;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;751602;92222307;CHAPIQUILTA;-19,317727360000000;-69,41053135000000;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;173;2;ESCUELA MOQUELLA; ;69251100;1;1;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;751602;97340510;ARTURO PRAT S/N;-19,350691740000000;-69,51497424999990;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;174;0;ESCUELA FRANCIA; ;69251100;1;1;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;751602;81890736;CAMINO PUBLICO S/N;-19,381556230000000;-69,57147460000000;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;175;9;ESCUELA YALA YALA; ;69251100;1;1;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;751602;68055225;LOS OLIVOS S/N;-19,314686940000000;-69,40009087999990;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;177;5;ESCUELA BASICA CARIQUIMA; ;69250400;1;1;14;1403;COLCHANE;11;IQUIQUE;2;1;1;88115945;88115945;PTO. VARAS S/N;-19,467209620000000;-68,64475591000000;1;110;0;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2016;178;3;LICEO TECNICO PROFESIONAL COLCHANE; ;69250400;1;1;14;1403;COLCHANE;11;IQUIQUE;2;1;1;510875;99438392;AVENIDA TENIENTE GONZALEZ S/N;-19,276477890000000;-68,63913529000000;1;10;110;310;510;610;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2016;179;1;ESCUELA BASICA MAUQUE; ;69250400;1;1;14;1403;COLCHANE;11;IQUIQUE;2;1;1;2361468;56918668;MAUQUE S/N;-19,322822480000000;-68,88055631000000;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;184;8;ESCUELA BASICA ESCAPINA; ;69250400;1;1;14;1403;COLCHANE;11;IQUIQUE;2;1;1; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;185;6;ESCUELA BASICA PISIGA-CHOQUE; ;69250400;1;1;14;1403;COLCHANE;11;IQUIQUE;2;1;1;2361486;94654806;PISIGA CHOQUE S/N;-19,302841330000000;-68,61779439000000;0;110;0;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2016;186;4;ESCUELA BASICA ENQUELGA; ;69250400;1;1;14;1403;COLCHANE;11;IQUIQUE;2;1;1;794312;41410951;ENQUELGA S/N;-19,228966940000000;-68,80449122000000;0;110;0;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2016;187;2;ESCUELA VERTIENTE DEL SABER; ;69010400;1;1;14;1405;PICA;11;IQUIQUE;2;1;0;2741313;76686214;BLANCO ENCALADA;-20,488520300000000;-69,32209257000000;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;188;0;ESC. MATILLA DE NUEVA EXTREMADURA; ;69010400;1;1;14;1405;PICA;11;IQUIQUE;2;1;1;741068; ;BAQUEDANO S/N;-20,513227140000000;-69,35998544000000;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;191;0;LIC. ALCDE.SERGIO GONZALEZ GUTIERREZ; ;71497400;1;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;752867;71355425;CALLE ARICA;-20,252890610000000;-69,78459028000000;1;310;363;410;510;610;0;0;0;0;1;1;7;DIVERSIDAD RELIGIOSA;GRATUITO;GRATUITO
2016;192;9;ESCUELA BASICA MAMINA; ;71497400;1;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;751236;5290206;AVENIDA ESPANA 698;-20,071035890000000;-69,21761041000000;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;193;7;ESCUELA BASICA POZO ALMONTE; ;71497400;1;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;2751550;71355415;CASCADA;-20,251634020000000;-69,78651789000000;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;195;3;ESCUELA BASICA LA TIRANA; ;71497400;1;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;751514;71355398;ALGARROBO S/Nº;-20,337646570000000;-69,65542834999990;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;196;1;ESCUELA BASICA HUATACONDO; ;71497400;1;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;2327240;88280601;OBISPADO S/N;-20,927781720000000;-69,05335706000000;1;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;198;8;ESCUELA BASICA LA HUAYCA; ;71497400;1;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;752804;66768106;AVDA.B.O`HIGGINS;-20,430568430000000;-69,56046286000000;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;199;6;LICEO DOMINGO LATRILLE LASTAUNOU; ;69020100;1;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;426420;82332397;CARRERA;-22,088581020000000;-70,19479052000000;1;165;310;363;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;200;3;LICEO POLITECNICO DIEGO PORTALES P.; ;69020100;1;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;2426422; ;AVENIDA TENIENTE MERINO S/N;-21,899728600000000;-70,19428429000000;1;299;410;510;610;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2016;201;1;ESCUELA CARLOS CONDELL DE LA HAZA; ;69020100;1;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;426425;89559556;BAQUEDANO ESQ. A. PRAT S/N;-22,093879460000000;-70,20394637000000;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;203;8;ESCUELA PABLO NERUDA; ;69020100;1;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;426417; ;CARRERA S/N;-22,089180000000000;-70,19440786000000;1;10;110;0;0;0;0;0;0;0;1;1;7;PLURALISTA;GRATUITO;GRATUITO
2016;204;6;ESCUELA L.GRAL.BERNARDO O´HIGGINS R.; ;69020100;1;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;426433; ;SUCRE ESQUINA CIENFUEGO  ( PROVISORIA);-22,085315540000000;-70,18921906999990;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;205;4;ESCUELA ARTURO PRAT CHACON; ;69020100;1;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;426401; ;AVENIDA 18 DE SEPTIEMBRE 2284;-22,085079110000000;-70,18755882000000;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;206;2;ESCUELA ESTADOS UNIDOS DE NORTEAMERICA; ;69020100;1;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;2813151;62086296;CORBETA COVADONGA 0460;-22,108811350000000;-70,21001539000000;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;207;0;ESC. ESPECIAL PEDRO AGUIRRE CERDA; ;69020100;1;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;426414;77697950;GOMEZ CARRENO S/N;-22,086310000000000;-70,18915000000000;0;212;0;0;0;0;0;0;0;0;1;1;7;NO EXISTE;GRATUITO;GRATUITO
2016;208;9;COLEGIO SAGRADA FAMILIA; ;81735102;1;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;555109;8266876;SERRANO 1156;-22,094581890000000;-70,20499644000000;0;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;$10.001 A $25.000
2016;209;7;ESC. PARV. EL CAMELLITO; ; ;9;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;210;0;ESCUELA ARTURO PEREZ CANTO; ;69253600;1;2;23;2302;MARIA ELENA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;2892229;84493680;TEMUCO;-22,344568340000000;-69,66779774000000;1;10;110;0;0;0;0;0;0;0;1;1;7;SE IMPARTE RELIGIÓN CATÒLICA Y EVANGÈLICA;GRATUITO;GRATUITO
2016;211;9;LICEO  H.C. T.P.  MARIA ELENA; ;69253600;1;2;23;2302;MARIA ELENA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;2892214;84493698;AVENIDA PEDRO DE VALDIVIA S/N;-22,346694070000000;-69,66711836000000;1;310;410;510;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2016;214;3;ESCUELA IGNACIO CARRERA PINTO; ;69253600;1;2;23;2302;MARIA ELENA;21;ANTOFAGASTA - TOCOPILLA;2;1;1;55891132;68200273;LA ESCUELA;-22,345552670000000;-69,66127650000000;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;217;8;LICEO LUIS CRUZ MARTINEZ; ;70954900;1;2;22;2201;CALAMA;22;EL LOA;1;1;0;2927518;77595019;LATORRE 2550;-22,455097310000000;-68,92665417000000;1;310;0;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2016;218;6;LICEO FRANCISCO DE AGUIRRE; ;70954900;1;2;22;2201;CALAMA;22;EL LOA;1;1;0;2927516;98873347;ANIBAL PINTO;-22,458256640000000;-68,93124367999990;0;310;0;0;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;GRATUITO
2016;219;4;LICEO POLITECNICO CESAREO AGUIRRE G.; ;70954900;1;2;22;2201;CALAMA;22;EL LOA;1;1;0;2341508;77926052;AVDA MATTA 2045;-22,458761950000000;-68,92049243000000;1;299;510;610;0;0;0;0;0;0;1;1;2; ;$10.001 A $25.000;GRATUITO
2016;220;8;LICEO MINERO AMÉRICA; ;70954900;1;2;22;2201;CALAMA;22;EL LOA;1;1;0;927520;74312105;RIQUELME VILLA AYQUINA;-22,437930550000000;-68,92419894000000;0;510;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;222;4;CENTRO EDUC.INTEGRAL DE ADULTOS C.E.I.A; ;70954900;1;2;22;2201;CALAMA;22;EL LOA;1;1;0;927521; ;BANADOS ESPINOZA 1896;-22,460325000000000;-68,92471000000000;0;165;363;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2016;223;2;ESCUELA CLAUDIO ARRAU; ;70954900;1;2;22;2201;CALAMA;22;EL LOA;1;1;0;927536;1562431;LATORRE 3150;-22,449362810000000;-68,92623365000000;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;224;0;ESCUELA GRECIA; ;70954900;1;2;22;2201;CALAMA;22;EL LOA;1;1;0;2341863; ;AVDA. GRECIA;-22,460300280000000;-68,93368980000000;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;225;9;ESCUELA REPUBLICA DE BOLIVIA; ;70954900;1;2;22;2201;CALAMA;22;EL LOA;1;1;0;2342494; ;SOTOMAYOR 2254 CENTRO;-22,462704140000000;-68,92858704000000;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;226;7;ESCUELA BASICA EMILIO SOTOMAYOR; ;70954900;1;2;22;2201;CALAMA;22;EL LOA;1;1;0;2927535;96148580;LIMON VERDE 4073 VILLA AYQUINA;-22,438146630000000;-68,92265365000000;1;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;227;5;ESCUELA BASICA PRESIDENTE BALMACEDA; ;70954900;1;2;22;2201;CALAMA;22;EL LOA;1;1;0;927534;91962571;AVENIDA BALMACEDA;-22,458919320000000;-68,92310759000000;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;228;3;ESCUELA BASICA VADO DE TOPATER; ;70954900;1;2;22;2201;CALAMA;22;EL LOA;1;1;0;2341186; ;AVENIDA GRECIA 573 VILLA CASPANA CALAMA;-22,476984580000000;-68,92906268000000;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;229;1;ESCUELA REPUBLICA DE CHILE; ;70954900;1;2;22;2201;CALAMA;22;EL LOA;1;1;0;2339750;92252631;CALLE EL LITIO  KAMAC MAYU;-22,443602990000000;-68,90756936000000;1;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;230;5;ESCUELA BASICA ANDRES BELLO; ;70954900;1;2;22;2201;CALAMA;22;EL LOA;1;1;0;2927531;56278794;LOS CHAÑARES  VILLA LOS PIMIENTOS;-22,455732250000000;-68,91639515999990;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;231;3;ESCUELA BASICA JOHN FITZGERALD KENNEDY; ;70954900;1;2;22;2201;CALAMA;22;EL LOA;1;1;0;340708;67884171;AVDA CHORRILLOS 1391;-22,454381000000000;-68,92017353000000;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;232;1;ESCUELA BASICA PEDRO VERGARA KELLER; ;70954900;1;2;22;2201;CALAMA;22;EL LOA;1;1;0;927530;62288811;GUATEMALA;-22,441702450000000;-68,93256121000000;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;234;8;ESCUELA REPUBLICA DE ECUADOR; ;70954900;1;2;22;2201;CALAMA;22;EL LOA;1;1;0;310602; ;FREI BONN 2652;-22,45403528;-68,93942446;0;0;0;0;0;0;0;0;0;0;0;3;2; ;GRATUITO;SIN INFORMACION
2016;235;6;ESCUELA JARDIN INFANTIL EL PRINCIPITO; ;70954900;1;2;22;2201;CALAMA;22;EL LOA;1;1;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;236;4;ESCUELA DE PARVULOS LAS ABEJITAS; ;70954900;1;2;22;2201;CALAMA;22;EL LOA;1;1;0;927527; ;AV GRECIA 545.VILLA CASPANA;-22,477556000000000;-68,92975000000000;0;10;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;237;2;ESCUELA DE PARVULOS LLAMITO BLANCO; ;70954900;1;2;22;2201;CALAMA;22;EL LOA;1;1;0;927526;85498717;LIMON VERDE 4068 VILLA AYQUINA;-22,438093000000000;-68,92286000000000;0;10;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;238;0;ESCUELA DIFERENCIAL LOA; ;70954900;1;2;22;2201;CALAMA;22;EL LOA;1;1;0;2311347; ;CHORRILLO. POBLACION ENTRE RIOS;-22,454136000000000;-68,91889999999990;0;212;215;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
