"IDFolio";"IDPersona";"AgnoNacimiento";"IDSexo";"IDRelacionJefeHogar";"IDEstudios";"IDLugarEstudios";"IDTituloProfesional";"IDActividad";"IDJornadaTrabajo";"Ingreso";"IDTipoIngreso";"Observaciones";"EfectuaViajes";"NumeroViajes";"Factor"
38630523;4;1995;2;2;4;4;0;14;0;0;2;0;1;2;16,67
38630523;5;2009;1;2;1;2;0;14;0;0;2;0;1;2;28,69
38630524;1;1961;1;0;4;-1;0;3;1;300000;1;1;1;2;36,73
38630525;1;1971;2;0;4;-1;0;4;1;330000;1;0;1;2;30,92
38630525;2;1928;1;3;3;-1;0;9;0;125000;1;1;0;0;14,76
38630525;3;1979;1;3;3;-1;0;4;1;280000;1;0;1;2;34,44
38630526;1;1935;2;0;3;-1;0;9;0;150000;1;1;1;2;27,70
38630526;2;1989;2;5;6;6;0;14;0;100000;1;1;1;2;32,36
38630527;1;1968;1;0;4;-1;0;4;1;320000;1;0;1;2;23,52
38630527;2;1965;2;1;5;-1;1;6;1;100000;1;1;1;2;21,97
38630527;3;1996;2;2;4;4;0;14;0;0;2;0;1;2;20,73
38630527;4;1999;1;2;3;4;0;14;0;0;2;0;1;2;36,32
38630528;1;1965;1;0;3;-1;0;4;1;500000;1;1;0;0;19,94
38630528;2;1965;2;1;4;-1;0;11;0;0;2;0;1;2;18,63
38630528;3;1989;2;2;4;-1;0;4;1;350000;1;0;1;2;18,17
38630529;1;1966;1;0;3;-1;0;4;1;500000;1;1;0;0;23,52
38630529;2;1973;2;1;5;-1;0;11;0;0;2;0;1;4;36,47
38630529;3;1992;2;2;6;6;0;14;0;0;2;0;1;2;21,43
38630529;4;1998;2;2;3;4;0;14;0;0;2;1;0;0;29,10
38630530;1;1971;2;0;4;-1;0;6;1;350000;1;1;0;0;29,32
38630530;2;1992;1;2;4;4;0;14;0;0;2;0;1;2;14,41
38630530;3;1978;2;3;4;-1;0;7;3;140000;1;1;1;4;29,32
38630530;4;2002;1;3;3;4;0;14;0;0;2;0;1;2;29,20
38630530;5;2004;1;3;3;4;0;14;0;0;2;0;1;2;29,20
38630531;1;1968;2;0;3;-1;0;6;1;200000;1;0;1;4;33,17
38630531;2;2006;2;2;2;2;0;14;0;0;2;0;1;2;57,08
38630532;1;1972;1;0;4;-1;0;4;1;550000;1;1;0;0;32,65
38630532;2;1969;2;1;4;-1;0;11;0;0;2;0;1;4;17,66
38630532;3;1992;1;2;5;7;0;14;0;0;2;0;1;2;14,41
38630532;4;1997;1;2;3;4;0;14;0;0;2;0;1;2;25,68
38630532;5;2007;1;2;2;4;0;14;0;0;2;0;1;2;28,69
38630533;1;1971;1;0;4;-1;0;4;1;380000;1;0;1;3;40,62
38630533;2;1973;2;1;4;-1;0;4;1;250000;1;0;1;2;36,47
38630533;3;1993;1;2;4;4;0;14;0;0;2;0;1;2;17,93
38630533;4;2002;1;2;3;4;0;14;0;0;2;1;1;2;36,32
38630534;1;1951;2;0;4;-1;0;11;0;0;2;0;1;2;15,54
38630534;2;1980;2;2;4;-1;0;4;1;260000;1;0;1;2;30,92
38630534;3;1970;1;2;4;-1;0;4;1;230000;1;0;1;2;19,94
38630535;1;1967;1;0;4;-1;0;4;1;280000;1;0;1;2;77,97
38630535;2;1968;2;1;3;-1;0;11;0;0;2;0;1;4;72,84
38630535;3;1987;1;2;4;-1;0;4;1;350000;1;1;0;0;59,45
38630535;4;1992;2;2;6;6;0;14;0;0;2;0;1;2;71,06
38630535;5;1995;2;2;4;4;0;14;0;0;2;0;1;2;68,74
38630535;6;1987;1;3;4;-1;0;4;1;250000;1;0;1;2;59,45
38630536;1;1982;1;0;7;-1;1;4;1;550000;1;1;1;4;63,44
38630537;1;1965;2;0;4;-1;0;3;2;190000;1;1;1;2;33,17
38630537;2;1983;2;2;4;-1;0;12;0;0;2;0;1;2;55,06
38630538;1;1971;1;0;4;-1;0;4;1;400000;1;0;1;2;40,62
38630538;2;1971;2;1;4;-1;0;11;0;0;2;0;1;4;36,47
38630538;3;1993;1;2;4;4;0;14;0;0;2;0;1;2;17,93
38630538;4;2002;2;2;3;4;0;14;0;0;2;0;1;2;29,10
38630539;1;1967;1;0;4;-1;0;4;1;330000;1;0;1;2;19,94
38630539;2;1966;2;1;4;-1;0;11;0;0;2;0;1;8;18,63
38630539;3;2000;1;2;3;4;0;14;0;0;2;0;1;4;30,80
38630540;1;1950;2;0;3;-1;0;9;0;150000;1;0;1;2;28,62
38630541;1;1975;1;0;3;-1;0;4;2;450000;1;1;0;0;40,62
38630541;2;1971;2;1;4;-1;0;11;0;0;2;0;1;6;36,47
38630541;3;1996;2;2;4;4;0;14;0;0;2;0;1;2;20,73
38630541;4;2002;1;2;3;4;0;14;0;0;2;0;1;2;36,32
38630542;1;1971;2;0;4;-1;0;7;3;180000;1;0;1;2;29,32
38630542;2;1969;1;1;4;-1;0;4;1;450000;1;1;0;0;18,90
38630542;3;1994;1;2;3;4;0;14;0;0;2;0;1;2;25,68
38630542;4;1996;2;2;4;4;0;14;0;0;2;0;1;2;16,67
38630542;5;2010;1;2;1;-1;0;13;0;0;2;1;0;0;28,69
38630543;1;1962;1;0;4;-1;0;4;1;400000;1;0;1;2;18,90
38630543;2;1964;2;1;4;-1;0;11;0;0;2;0;1;2;17,66
38630543;3;1994;1;2;4;4;0;14;0;0;2;0;1;2;25,68
38630543;4;2002;1;2;3;4;0;14;0;0;2;0;1;2;29,20
38630543;5;1948;1;3;3;-1;0;9;0;115000;1;1;0;0;17,55
38630545;1;1974;2;0;3;-1;0;7;3;190000;1;1;1;2;30,92
38630545;2;1982;1;1;4;-1;0;4;1;340000;1;1;0;0;34,44
38630545;3;1999;2;2;3;4;0;14;0;0;2;0;1;2;24,67
38630546;1;1976;1;0;4;-1;0;4;1;500000;1;1;0;0;32,65
38630546;2;1977;2;1;4;-1;0;11;0;0;2;0;1;2;29,32
38630546;3;1998;2;2;3;4;0;14;0;0;2;0;1;2;23,39
38630546;4;2000;2;2;3;4;0;14;0;0;2;0;1;2;23,39
38630546;5;2003;1;2;3;4;0;14;0;0;2;0;1;2;29,20
38630547;1;1972;1;0;4;-1;0;3;2;330000;1;0;1;2;40,62
38630547;2;1976;2;1;4;-1;0;11;0;0;2;0;1;5;36,47
38630547;3;2004;1;2;3;4;0;14;0;0;2;0;1;2;36,32
38630547;4;1997;2;2;3;4;0;14;0;0;2;0;1;2;20,73
38630548;1;1960;2;0;4;-1;0;11;0;0;2;0;1;2;21,97
38630548;2;1959;1;1;3;-1;0;3;2;300000;1;1;1;2;23,52
38630548;3;1988;2;2;4;-1;0;4;1;260000;1;1;1;1;21,43
38630548;4;1989;1;2;4;-1;0;4;2;220000;1;0;1;2;17,93
38630549;1;1972;1;0;4;-1;0;4;1;330000;1;1;1;3;50,26
38630549;2;1968;2;1;4;-1;0;11;0;0;2;0;1;3;27,18
38630549;3;1991;2;2;6;6;0;14;0;0;2;0;1;2;26,52
38630549;4;1994;1;2;4;4;0;14;0;0;2;1;0;0;39,53
38630549;5;1996;1;2;4;4;0;14;0;0;2;0;1;2;39,53
38630549;6;2000;2;2;3;4;0;14;0;0;2;0;1;2;36,01
38630549;7;2011;1;2;1;-1;0;13;0;0;2;0;1;3;44,16
38630550;1;1977;1;0;3;-1;0;4;1;330000;1;0;1;2;40,62
38630550;2;1981;2;1;3;-1;0;11;0;0;2;0;1;2;36,47
38630550;3;1998;2;2;3;4;0;14;0;0;2;0;1;2;29,10
38630550;4;2008;2;2;1;-1;0;13;0;0;2;0;1;2;37,81
38630551;1;1973;1;0;3;-1;0;4;1;500000;1;1;0;0;40,62
38630551;2;1978;2;1;4;-1;0;11;0;0;2;0;1;4;36,47
38630551;3;2001;1;2;3;4;0;14;0;0;2;0;1;2;36,32
38630551;4;1996;2;2;4;4;0;14;0;0;2;0;1;2;20,73
38630552;1;1970;1;0;4;-1;0;3;2;300000;1;0;1;2;23,52
38630552;2;1982;2;1;4;-1;0;11;0;0;2;0;1;4;36,47
38630552;3;2000;2;2;3;4;0;14;0;0;2;0;1;2;29,10
38630552;4;2004;2;2;3;4;0;14;0;0;2;0;1;2;29,10
38630553;1;1968;1;0;4;-1;0;4;1;350000;1;1;1;5;18,90
38630553;2;1962;2;1;4;-1;0;11;0;180000;1;0;1;2;17,66
38630553;3;1989;1;2;4;-1;0;4;1;220000;1;1;1;2;14,41
38630553;4;1990;1;2;4;-1;0;12;1;0;2;1;0;0;14,41
38630553;5;1997;1;2;3;4;0;14;0;0;2;0;1;2;25,68
38630554;1;1969;1;0;4;-1;0;4;1;290000;1;0;1;2;19,94
38630554;2;1963;2;1;3;-1;0;7;3;280000;1;0;1;1;18,63
38630554;3;1995;1;2;4;4;0;14;0;0;2;0;1;2;27,09
38630555;1;1976;1;0;4;-1;0;4;1;330000;1;1;1;2;40,62
38630555;2;1982;2;1;4;-1;0;7;3;100000;1;1;1;6;36,47
38630555;3;2002;1;2;3;4;0;14;0;0;2;0;1;2;36,32
38630555;4;2006;2;2;2;4;0;14;0;0;2;0;1;2;37,81
38630556;1;1973;2;0;4;-1;0;4;1;320000;1;0;1;2;30,92
38630556;2;1973;1;1;4;-1;0;3;2;340000;1;0;1;2;34,44
38630556;3;1995;2;2;4;4;0;14;0;0;2;0;1;2;17,58
38630557;1;1969;2;0;4;-1;0;7;3;280000;1;0;1;2;18,63
38630557;2;1991;2;2;4;-1;0;11;0;0;2;1;0;0;18,17
38630557;3;1999;2;2;3;4;0;14;0;0;2;0;1;2;24,67
38630558;1;1965;1;0;3;-1;0;4;1;260000;1;0;1;2;23,52
38630558;2;1966;2;1;4;-1;0;11;0;0;2;0;1;4;21,97
38630558;3;1998;1;2;3;4;0;14;0;0;2;0;1;2;36,32
38630558;4;2005;2;2;2;4;0;14;0;0;2;0;1;2;29,10
38630559;1;1963;1;0;3;-1;0;4;1;300000;1;0;1;2;19,94
38630559;2;1959;2;1;4;-1;0;11;0;0;2;0;1;2;18,63
38630559;3;1992;1;2;4;4;0;14;0;0;2;0;1;2;15,20
39547901;1;1949;2;0;3;-1;0;11;0;90000;1;1;1;4;30,76
39547901;2;1967;1;2;5;-1;1;4;1;350000;1;1;0;0;33,87
39547901;3;1994;1;3;4;4;0;14;0;0;2;1;1;3;45,91
39547902;1;1943;2;0;3;-1;0;11;0;0;2;1;1;6;29,32
39547902;2;1960;2;2;4;-1;0;11;0;0;2;0;1;6;38,24
39547902;3;1960;1;3;6;-1;0;4;1;400000;1;1;1;7;34,32
39547902;4;1984;1;3;4;-1;0;4;1;250000;1;0;1;6;41,89
39557201;1;1940;2;0;4;-1;0;11;0;180000;1;1;1;4;29,51
39557201;2;1972;1;2;4;-1;0;4;3;180000;1;1;1;2;42,15
39557201;3;1962;1;2;6;-1;0;4;1;500000;1;1;1;2;34,54
39557201;4;1982;2;2;4;-1;0;4;3;150000;1;1;1;8;48,66
39557201;5;2006;2;3;2;3;0;14;0;0;2;1;1;2;34,10
39562401;1;1919;1;0;3;-1;0;9;0;200000;1;0;1;4;16,17
39562401;2;1930;2;1;4;-1;0;11;0;75000;1;1;0;0;24,42
39568302;1;1934;1;0;4;-1;0;9;0;200000;1;1;0;0;16,17
39568302;2;1939;2;1;3;-1;0;11;0;70000;1;1;1;2;24,42
39568306;1;1939;1;0;4;-1;0;9;0;600000;1;1;1;4;19,41
39568306;2;1949;2;1;4;-1;0;11;0;0;2;1;1;6;31,17
39568306;3;1982;2;2;7;-1;1;12;0;0;2;1;1;2;48,36
39568306;4;2011;2;3;1;-1;0;13;0;0;2;1;0;0;33,89
39568307;1;1963;2;0;4;-1;0;6;2;170000;1;1;1;2;37,73
39568307;2;1992;2;2;6;6;0;14;0;0;2;1;1;2;54,85
39568307;3;1998;1;2;3;4;0;14;0;0;2;1;1;4;42,87
39568309;1;1948;1;0;4;-1;0;4;1;180000;1;1;1;2;35,34
39568309;2;1951;2;1;3;-1;0;3;2;50000;1;1;1;4;38,54
39568309;3;1977;1;2;4;-1;0;4;1;180000;1;1;0;0;51,79
39568309;4;1981;2;3;4;-1;0;11;0;25000;1;1;1;6;59,78
39568309;5;1998;1;3;3;4;0;14;0;0;2;1;1;2;53,72
39568309;6;2002;1;3;3;4;0;14;0;0;2;1;1;2;53,72
39568309;7;2007;2;3;2;2;0;14;0;0;2;1;1;6;41,90
39568313;1;1935;1;0;4;-1;0;9;0;250000;1;1;1;4;16,17
39568313;2;1942;2;1;4;-1;0;11;0;100000;1;1;0;0;24,42
39578402;1;1956;1;0;7;-1;1;4;1;2000000;1;1;1;4;57,86
39578403;1;1979;1;0;7;-1;1;1;1;900000;1;1;1;6;70,61
39578404;1;1969;1;0;7;-1;1;1;2;1800000;1;1;1;4;33,87
39578404;2;1973;2;1;7;-1;1;4;1;900000;1;1;1;3;47,71
39578404;3;2002;2;3;3;4;0;14;0;0;2;0;1;2;34,61
39581301;1;1950;1;0;3;-1;0;4;1;600000;1;1;1;2;23,81
39581301;2;1951;2;1;4;-1;0;11;0;0;2;0;1;4;25,96
39592201;1;1943;1;0;3;-1;0;9;0;0;2;0;1;4;19,41
39592201;2;1955;2;1;3;-1;0;3;2;60000;1;1;1;4;31,17
39592201;3;1987;1;2;4;-1;0;12;0;0;2;0;1;4;36,74
39592201;4;2009;2;3;1;-1;0;13;0;0;2;0;1;4;33,89
39592202;1;1958;1;0;3;-1;0;4;1;200000;1;0;1;4;34,32
39592202;2;1965;2;1;4;-1;0;11;0;0;2;0;1;6;38,24
39592202;3;1989;1;2;4;-1;0;4;1;180000;1;0;1;2;36,74
39592202;4;2005;1;2;2;3;0;14;0;0;2;0;1;4;43,45
39592203;1;1937;1;0;3;-1;0;9;0;80000;1;1;0;0;32,73
39592204;1;1955;1;0;4;-1;0;4;1;320000;1;1;1;2;28,21
39592204;2;1965;2;1;3;-1;0;11;0;0;2;0;1;4;37,73
39592204;3;1995;1;2;4;4;0;14;0;0;2;1;0;0;45,91
39594801;1;1957;1;0;5;-1;1;1;1;800000;1;1;1;4;34,54
39594801;2;1962;2;1;4;-1;0;11;0;0;2;0;1;4;38,48
39594801;3;1988;1;2;6;6;0;14;0;0;2;0;1;2;36,97
39594801;4;1995;1;2;4;4;0;14;0;0;2;0;1;4;46,83
39594801;5;1995;1;2;4;4;0;14;0;0;2;0;1;4;46,83
39594802;1;1952;1;0;3;-1;0;3;1;600000;1;0;1;6;28,77
