IDFolio;IDPersona;IDViaje;Factor;ModoAgregado;TiempoViaje;Dist_Viaje_mt;Proposito;PropositoESTRAUS;Edad;Sexo;Ingreso;Actividad
101300;4;1;20,60985152;Transporte Público;0:30:00;5055,81;Al Estudio;Estudio;16;Masculino;0;Estudiante
101300;4;2;20,60985152;Transporte Público;0:40:00;5055,81;Volver a casa;Estudio;16;Masculino;0;Estudiante
101300;5;1;20,60985152;Transporte Público;0:30:00;1311,81;Al Estudio;Estudio;14;Masculino;0;Estudiante
101300;5;2;20,60985152;Transporte Público;0:25:00;1311,81;Volver a casa;Estudio;14;Masculino;0;Estudiante
101300;6;1;27,57017946;Transporte Público;0:30:00;1311,81;Al Estudio;Estudio;11;Masculino;0;Estudiante
101300;6;2;27,57017946;Transporte Público;0:25:00;1311,81;Volver a casa;Estudio;11;Masculino;0;Estudiante
101300;7;1;27,57017946;Transporte Público;0:30:00;1311,81;Al Estudio;Estudio;6;Masculino;0;Estudiante
101300;7;2;27,57017946;Transporte Público;0:25:00;1311,81;Volver a casa;Estudio;6;Masculino;0;Estudiante
101300;8;1;27,13655064;Transporte Público;0:30:00;1311,81;Al Estudio;Estudio;4;Femenino;0;Estudiante
101300;8;2;27,13655064;Transporte Público;0:25:00;1311,81;Volver a casa;Estudio;4;Femenino;0;Estudiante
101309;1;1;21,99621229;Transporte Público;0:15:00;12176,56;Al Estudio;Estudio;8;Masculino;0;Estudiante
101309;1;2;21,99621229;Transporte Público;0:15:00;12176,56;Volver a casa;Estudio;8;Masculino;0;Estudiante
101309;3;1;32,72839528;Transporte Público;0:15:00;12176,56;Buscar/dejar alguien;Otros;31;Femenino;0;Duena de Casa
101309;3;2;32,72839528;Transporte Público;0:15:00;12176,56;Volver a casa;Otros;31;Femenino;0;Duena de Casa
101309;3;3;32,72839528;Transporte Público;0:15:00;12176,56;Buscar/dejar alguien;Otros;31;Femenino;0;Duena de Casa
101309;3;4;32,72839528;Transporte Público;0:15:00;12176,56;Volver a casa;Otros;31;Femenino;0;Duena de Casa
101889;1;1;24,87850165;Transporte Privado;0:10:00;774,79;Al Trabajo;Trabajo;43;Masculino;0;Trabajador de Cuenta Propia
101889;1;2;24,87850165;Transporte Privado;0:10:00;774,79;Volver a casa;Trabajo;43;Masculino;0;Trabajador de Cuenta Propia
101889;1;3;24,87850165;Transporte Privado;0:10:00;774,79;Al Trabajo;Trabajo;43;Masculino;0;Trabajador de Cuenta Propia
101889;1;4;24,87850165;Transporte Privado;0:10:00;774,79;Volver a casa;Trabajo;43;Masculino;0;Trabajador de Cuenta Propia
101913;1;1;126,992625;Transporte Público;0:25:00;1311,81;Por Trabajo;Trabajo;57;Femenino;0;Trabajador de Cuenta Propia
101913;1;2;126,992625;Transporte Público;0:30:00;1311,81;Volver a casa;Trabajo;57;Femenino;0;Trabajador de Cuenta Propia
101914;1;1;32,23347875;Transporte Privado;0:30:00;1828,51;Al Trabajo;Trabajo;51;Masculino;205000;Empleado (excepto F.F.A.A)
101914;1;2;32,23347875;Transporte Privado;0:30:00;1828,51;Volver a casa;Trabajo;51;Masculino;205000;Empleado (excepto F.F.A.A)
101914;2;1;32,8605109;Transporte Público;0:15:00;1311,81;Al Trabajo;Trabajo;53;Femenino;120000;Duena de Casa
101914;2;2;32,8605109;Transporte Público;0:15:00;1311,81;Volver a casa;Trabajo;53;Femenino;120000;Duena de Casa
101914;3;1;24,71680234;Transporte Público;0:35:00;11077,21;Al Estudio;Estudio;22;Femenino;0;Estudiante
101914;3;2;24,71680234;Transporte Público;0:40:00;11077,21;Volver a casa;Estudio;22;Femenino;0;Estudiante
101919;1;1;52,51364997;Caminata;0:20:00;12742,04;Al Trabajo;Trabajo;59;Masculino;205000;Trabajador de Cuenta Propia
101919;1;2;52,51364997;Caminata;0:20:00;12742,04;Volver a casa;Trabajo;59;Masculino;205000;Trabajador de Cuenta Propia
101919;2;1;25,36245874;Caminata;0:20:00;12742,04;Al Trabajo;Trabajo;42;Femenino;0;Empleado (excepto F.F.A.A)
101919;2;2;25,36245874;Caminata;0:20:00;12742,04;Volver a casa;Trabajo;42;Femenino;0;Empleado (excepto F.F.A.A)
101945;1;1;25,26048902;Transporte Público;0:30:00;1311,81;Al Trabajo;Trabajo;35;Femenino;205000;Empleado (excepto F.F.A.A)
101945;1;2;25,26048902;Transporte Público;0:30:00;1311,81;Volver a casa;Trabajo;35;Femenino;205000;Empleado (excepto F.F.A.A)
101945;2;1;26,0522716;Transporte Público;0:30:00;1311,81;Recreación;Otros;14;Femenino;0;Estudiante
101945;2;2;26,0522716;Transporte Público;0:30:00;1311,81;Volver a casa;Otros;14;Femenino;0;Estudiante
101979;2;1;52,4991062;Caminata;0:10:00;0;De compras;Otros;33;Femenino;120000;Duena de Casa
101979;2;2;52,4991062;Caminata;0:10:00;0;Volver a casa;Otros;33;Femenino;120000;Duena de Casa
101979;3;1;82,76227775;Transporte Privado;0:50:00;2412,62;Al Trabajo;Trabajo;31;Masculino;0;Empleado (excepto F.F.A.A)
101979;3;2;82,76227775;Transporte Privado;0:50:00;2412,62;Volver a casa;Trabajo;31;Masculino;0;Empleado (excepto F.F.A.A)
101979;4;1;82,76227775;Transporte Privado;0:50:00;2412,62;Al Trabajo;Trabajo;31;Masculino;205000;Empleado (excepto F.F.A.A)
101979;4;2;82,76227775;Transporte Privado;0:50:00;2412,62;Volver a casa;Trabajo;31;Masculino;205000;Empleado (excepto F.F.A.A)
101979;5;1;27,37463014;Transporte Público;0:15:00;984,12;Al Estudio;Estudio;12;Masculino;0;Estudiante
101979;5;2;27,37463014;Transporte Público;0:15:00;984,12;Volver a casa;Estudio;12;Masculino;0;Estudiante
101979;6;1;34,22663685;Transporte Público;0:15:00;984,12;Al Estudio;Estudio;6;Femenino;0;Estudiante
101979;6;2;34,22663685;Transporte Público;0:15:00;984,12;Volver a casa;Estudio;6;Femenino;0;Estudiante
101979;7;1;34,22663685;Transporte Público;0:15:00;984,12;Al Estudio;Estudio;6;Femenino;0;Estudiante
101979;7;2;34,22663685;Transporte Público;0:15:00;984,12;Volver a casa;Estudio;6;Femenino;0;Estudiante
102006;1;1;150,6327075;Transporte Combinado;0:50:00;4258,1;Al Trabajo;Trabajo;76;Femenino;205000;Jubilado Inactivo
102006;1;2;150,6327075;Transporte Público;0:45:00;4258,1;Volver a casa;Trabajo;76;Femenino;205000;Jubilado Inactivo
102193;1;1;32,17306392;Caminata;0:05:00;0;Al Trabajo;Trabajo;50;Femenino;300000;Trabajador de Cuenta Propia
102193;1;2;32,17306392;Caminata;0:05:00;0;Volver a casa;Trabajo;50;Femenino;300000;Trabajador de Cuenta Propia
102193;1;3;32,17306392;Caminata;0:05:00;0;Al Trabajo;Trabajo;50;Femenino;300000;Trabajador de Cuenta Propia
102193;1;4;32,17306392;Caminata;0:05:00;0;Volver a casa;Trabajo;50;Femenino;300000;Trabajador de Cuenta Propia
102362;1;1;32,17306392;Transporte Privado;0:05:00;0;Otra Cosa;Otros;48;Femenino;0;Duena de Casa
102362;1;2;32,17306392;Transporte Privado;0:05:00;0;Volver a casa;Otros;48;Femenino;0;Duena de Casa
102362;1;3;32,17306392;Transporte Privado;0:05:00;0;Otra Cosa;Otros;48;Femenino;0;Duena de Casa
102362;1;4;32,17306392;Transporte Privado;0:05:00;0;Volver a casa;Otros;48;Femenino;0;Duena de Casa
102362;2;1;29,43630343;Transporte Privado;0:05:00;0;Otra Cosa;Otros;49;Masculino;120000;Trabajador de Cuenta Propia
102362;2;2;29,43630343;Transporte Privado;0:05:00;0;Volver a casa;Otros;49;Masculino;120000;Trabajador de Cuenta Propia
102362;2;3;29,43630343;Transporte Privado;0:05:00;0;Otra Cosa;Otros;49;Masculino;120000;Trabajador de Cuenta Propia
102362;2;4;29,43630343;Transporte Privado;0:05:00;0;Volver a casa;Otros;49;Masculino;120000;Trabajador de Cuenta Propia
102368;1;1;80,38899848;Transporte Privado;0:05:00;700,74;Buscar/dejar alguien;Estudio;66;Masculino;120000;Jubilado Inactivo
102368;1;2;80,38899848;Transporte Privado;0:05:00;700,74;Volver a casa;Estudio;66;Masculino;120000;Jubilado Inactivo
102368;1;3;80,38899848;Transporte Privado;0:05:00;700,74;Buscar/dejar alguien;Estudio;66;Masculino;120000;Jubilado Inactivo
102368;1;4;80,38899848;Transporte Privado;0:05:00;700,74;Volver a casa;Estudio;66;Masculino;120000;Jubilado Inactivo
102368;3;1;67,24853168;Transporte Público;0:30:00;13878,22;Al Trabajo;Trabajo;40;Femenino;120000;Empleado (excepto F.F.A.A)
102368;3;2;67,24853168;Transporte Público;0:30:00;13878,22;Volver a casa;Trabajo;40;Femenino;120000;Empleado (excepto F.F.A.A)
102368;4;1;106,0140269;Transporte Público;0:30:00;13878,22;Al Trabajo;Trabajo;39;Masculino;120000;Empleado (excepto F.F.A.A)
102368;4;2;106,0140269;Transporte Público;0:30:00;13878,22;Volver a casa;Trabajo;39;Masculino;120000;Empleado (excepto F.F.A.A)
102368;5;1;118,8994862;Transporte Privado;0:05:00;700,74;Al Estudio;Estudio;5;Masculino;0;Estudiante
102368;5;2;118,8994862;Transporte Privado;0:05:00;700,74;Volver a casa;Estudio;5;Masculino;0;Estudiante
102370;1;1;50,39048649;Transporte Público;0:30:00;14149,62;Al Trabajo;Trabajo;38;Femenino;205000;Empleado (excepto F.F.A.A)
102370;1;2;50,39048649;Transporte Público;0:20:00;14149,62;Volver a casa;Trabajo;38;Femenino;205000;Empleado (excepto F.F.A.A)
102370;2;1;79,43814173;Transporte Privado;0:30:00;1562,45;Al Trabajo;Trabajo;38;Masculino;120000;Trabajador de Cuenta Propia
102370;2;2;79,43814173;Transporte Privado;0:30:00;1562,45;Volver a casa;Trabajo;38;Masculino;120000;Trabajador de Cuenta Propia
102370;4;1;20,99196681;Caminata;0:30:00;911,93;Al Estudio;Estudio;16;Masculino;0;Estudiante
102370;4;2;20,99196681;Caminata;0:30:00;694,03;Volver a casa;Estudio;16;Masculino;0;Estudiante
102370;5;1;26,27513172;Caminata;0:30:00;911,93;Al Estudio;Estudio;11;Masculino;0;Estudiante
102370;5;2;26,27513172;Caminata;0:30:00;694,03;Volver a casa;Estudio;11;Masculino;0;Estudiante
102370;6;1;26,27513172;Caminata;0:30:00;911,93;Al Estudio;Estudio;8;Masculino;0;Estudiante
102370;6;2;26,27513172;Caminata;0:30:00;694,03;Volver a casa;Estudio;8;Masculino;0;Estudiante
102399;1;1;31,75363971;Caminata;0:05:00;7801,26;Buscar/dejar alguien;Estudio;59;Femenino;0;Duena de Casa
102399;1;2;31,75363971;Caminata;0:05:00;7801,26;Volver a casa;Estudio;59;Femenino;0;Duena de Casa
102399;1;3;31,75363971;Transporte Público;0:15:00;984,12;De compras;Otros;59;Femenino;0;Duena de Casa
102399;1;4;31,75363971;Transporte Público;0:15:00;984,12;Volver a casa;Otros;59;Femenino;0;Duena de Casa
102399;1;5;31,75363971;Caminata;0:05:00;7801,26;Buscar/dejar alguien;Estudio;59;Femenino;0;Duena de Casa
102399;1;6;31,75363971;Caminata;0:05:00;7801,26;Volver a casa;Estudio;59;Femenino;0;Duena de Casa
102399;2;1;37,03504926;Transporte Público;0:45:00;4173,79;Al Trabajo;Trabajo;24;Femenino;205000;Empleado (excepto F.F.A.A)
102399;2;2;37,03504926;Transporte Público;0:45:00;4173,79;Volver a casa;Trabajo;24;Femenino;205000;Empleado (excepto F.F.A.A)
102399;3;1;37,03504926;Transporte Privado;0:15:00;911,93;Al Trabajo;Trabajo;22;Femenino;205000;Empleado (excepto F.F.A.A)
102399;3;2;37,03504926;Transporte Privado;0:15:00;911,93;Volver a casa;Trabajo;22;Femenino;205000;Empleado (excepto F.F.A.A)
102399;4;1;20,99196681;Transporte Público;0:30:00;8071,68;Al Estudio;Estudio;16;Masculino;0;Estudiante
102399;4;2;20,99196681;Caminata;0:30:00;8071,68;Volver a casa;Estudio;16;Masculino;0;Estudiante
102399;5;1;20,99196681;Transporte Público;0:30:00;8071,68;Al Estudio;Estudio;14;Masculino;0;Estudiante
102399;5;2;20,99196681;Caminata;0:30:00;8071,68;Volver a casa;Estudio;14;Masculino;0;Estudiante
102399;6;1;32,85192848;Caminata;0:05:00;7801,26;Al Estudio;Estudio;7;Femenino;0;Estudiante
102399;6;2;32,85192848;Caminata;0:05:00;7801,26;Volver a casa;Estudio;7;Femenino;0;Estudiante
102453;1;1;62,75751252;Caminata;0:20:00;13878,22;Al Trabajo;Trabajo;71;Masculino;120000;Empleado (excepto F.F.A.A)
102453;1;2;62,75751252;Caminata;0:30:00;13292,09;Volver a casa;Trabajo;71;Masculino;120000;Empleado (excepto F.F.A.A)
102453;2;1;33,08238955;Transporte Público;0:30:00;7801,26;Buscar/dejar alguien;Otros;63;Femenino;0;Duena de Casa
102453;2;2;33,08238955;Transporte Público;0:30:00;7801,26;Volver a casa;Otros;63;Femenino;0;Duena de Casa
102453;2;3;33,08238955;Transporte Público;0:30:00;7801,26;Buscar/dejar alguien;Otros;63;Femenino;0;Duena de Casa
102453;2;4;33,08238955;Transporte Público;0:25:00;7801,26;Volver a casa;Otros;63;Femenino;0;Duena de Casa
102453;3;1;82,76227775;Caminata;0:20:00;13878,22;Al Trabajo;Trabajo;36;Masculino;120000;Empleado (excepto F.F.A.A)
102453;3;2;82,76227775;Caminata;0:30:00;13292,09;Volver a casa;Trabajo;36;Masculino;120000;Empleado (excepto F.F.A.A)
102453;4;1;52,4991062;Caminata;0:03:00;700,74;De compras;Otros;36;Femenino;0;Duena de Casa
102453;4;2;52,4991062;Caminata;0:03:00;0;Volver a casa;Otros;36;Femenino;0;Duena de Casa
102453;4;3;52,4991062;Caminata;0:03:00;0;De compras;Otros;36;Femenino;0;Duena de Casa
102453;4;4;52,4991062;Caminata;0:03:00;0;Volver a casa;Otros;36;Femenino;0;Duena de Casa
102453;5;1;52,4991062;Transporte Público;0:30:00;9980,77;Al Trabajo;Trabajo;40;Femenino;120000;Empleado (excepto F.F.A.A)
102453;5;2;52,4991062;Transporte Público;0:40:00;9980,77;Volver a casa;Trabajo;40;Femenino;120000;Empleado (excepto F.F.A.A)
102453;6;1;34,22663685;Caminata;0:20:00;984,12;Al Estudio;Estudio;13;Femenino;0;Estudiante
102453;6;2;34,22663685;Caminata;0:20:00;423,91;Volver a casa;Estudio;13;Femenino;0;Estudiante
102453;7;1;34,22663685;Caminata;0:20:00;984,12;Al Estudio;Estudio;13;Femenino;0;Estudiante
102453;7;2;34,22663685;Caminata;0:20:00;423,91;Volver a casa;Estudio;13;Femenino;0;Estudiante
102453;8;1;38,58480279;Caminata;0:30:00;13878,22;Al Trabajo;Trabajo;22;Femenino;120000;Empleado (excepto F.F.A.A)
102453;8;2;38,58480279;Caminata;0:30:00;13292,09;Volver a casa;Trabajo;22;Femenino;120000;Empleado (excepto F.F.A.A)
102453;9;1;34,22663685;Transporte Público;0:30:00;7801,26;Al Estudio;Estudio;11;Femenino;0;Estudiante
102453;9;2;34,22663685;Transporte Público;0:25:00;7801,26;Volver a casa;Estudio;11;Femenino;0;Estudiante
102453;10;1;34,22663685;Transporte Público;0:30:00;7801,26;Al Estudio;Estudio;6;Femenino;0;Estudiante
102453;10;2;34,22663685;Transporte Público;0:25:00;7801,26;Volver a casa;Estudio;6;Femenino;0;Estudiante
102471;1;1;32,30008755;Transporte Público;0:10:00;423,91;Al Estudio;Estudio;6;Femenino;0;Estudiante
102471;1;2;32,30008755;Transporte Público;0:15:00;423,91;Volver a casa;Estudio;6;Femenino;0;Estudiante
102471;2;1;88,78208655;Caminata;0:05:00;0;Al Estudio;Estudio;2;Femenino;0;Estudiante
102471;2;2;88,78208655;Caminata;0:05:00;0;Volver a casa;Estudio;2;Femenino;0;Estudiante
102471;3;1;77,95876507;Transporte Público;0:10:00;423,91;Buscar/dejar alguien;Otros;61;Femenino;0;Duena de Casa
102471;3;2;77,95876507;Transporte Público;0:10:00;423,91;Volver a casa;Otros;61;Femenino;0;Duena de Casa
102471;3;3;77,95876507;Transporte Público;0:10:00;423,91;Buscar/dejar alguien;Otros;61;Femenino;0;Duena de Casa
102471;3;4;77,95876507;Transporte Público;0:15:00;423,91;Volver a casa;Otros;61;Femenino;0;Duena de Casa
102471;3;5;77,95876507;Caminata;0:05:00;0;Buscar/dejar alguien;Otros;61;Femenino;0;Duena de Casa
102471;3;6;77,95876507;Caminata;0:05:00;0;Volver a casa;Otros;61;Femenino;0;Duena de Casa
102471;3;7;77,95876507;Caminata;0:05:00;0;Buscar/dejar alguien;Otros;61;Femenino;0;Duena de Casa
102471;3;8;77,95876507;Caminata;0:05:00;0;Volver a casa;Otros;61;Femenino;0;Duena de Casa
102471;5;1;41,36630278;Transporte Público;0:15:00;13292,09;Al Trabajo;Trabajo;36;Femenino;120000;Empleado (excepto F.F.A.A)
102471;5;2;41,36630278;Transporte Público;0:15:00;13292,09;Volver a casa;Trabajo;36;Femenino;120000;Empleado (excepto F.F.A.A)
102471;6;1;41,36630278;Caminata;0:05:00;0;Al Trabajo;Trabajo;32;Femenino;120000;Empleado (excepto F.F.A.A)
102471;6;2;41,36630278;Caminata;0:05:00;0;Volver a casa;Trabajo;32;Femenino;120000;Empleado (excepto F.F.A.A)
102561;1;1;37,94248713;Transporte Público;0:25:00;8369,53;De compras;Otros;59;Femenino;120000;Trabajador de Cuenta Propia
102561;1;2;37,94248713;Transporte Público;0:40:00;8369,53;Volver a casa;Otros;59;Femenino;120000;Trabajador de Cuenta Propia
102561;2;1;25,99014031;Caminata;0:30:00;694,03;Al Estudio;Estudio;17;Masculino;0;Estudiante
102561;2;2;25,99014031;Caminata;1:00:00;694,03;Volver a casa;Estudio;17;Masculino;0;Estudiante
102561;3;1;15,72043445;Caminata;0:15:00;0;Al Estudio;Estudio;13;Femenino;0;Estudiante
102561;3;2;15,72043445;Caminata;0:20:00;0;Volver a casa;Estudio;13;Femenino;0;Estudiante
102561;4;1;15,72043445;Caminata;0:15:00;0;Al Estudio;Estudio;9;Femenino;0;Estudiante
102561;4;2;15,72043445;Caminata;0:30:00;0;Volver a casa;Estudio;9;Femenino;0;Estudiante
102561;5;1;17,67827871;Caminata;0:15:00;0;Al Estudio;Estudio;5;Masculino;0;Estudiante
102561;5;2;17,67827871;Caminata;0:20:00;0;Volver a casa;Estudio;5;Masculino;0;Estudiante
102639;2;1;34,97238037;Transporte Público;1:00:00;8369,53;Ver a alguien;Otros;30;Femenino;0;No trabaja
102639;2;2;34,97238037;Transporte Público;0:20:00;5137,84;Trámites;Otros;30;Femenino;0;No trabaja
102639;2;3;34,97238037;Transporte Público;0:30:00;13292,09;Volver a casa;Otros;30;Femenino;0;No trabaja
102639;3;1;33,40057702;Transporte Público;1:00:00;8369,53;Ver a alguien;Otros;47;Femenino;0;Duena de Casa
102639;3;2;33,40057702;Transporte Público;0:20:00;5137,84;Comer/tomar algo;Otros;47;Femenino;0;Duena de Casa
102639;3;3;33,40057702;Transporte Público;0:30:00;13292,09;Volver a casa;Otros;47;Femenino;0;Duena de Casa
102639;4;1;27,30751534;Transporte Público;1:00:00;8369,53;Ver a alguien;Otros;10;Femenino;0;Estudiante
102639;4;2;27,30751534;Transporte Público;0:20:00;5137,84;Comer/tomar algo;Otros;10;Femenino;0;Estudiante
102639;4;3;27,30751534;Transporte Público;0:30:00;13292,09;Volver a casa;Otros;10;Femenino;0;Estudiante
102735;1;1;60,03991601;Transporte Público;1:15:00;11833,7;Buscar/dejar algo;Otros;74;Masculino;120000;Jubilado Inactivo
102735;1;2;60,03991601;Transporte Público;1:15:00;11833,7;Volver a casa;Otros;74;Masculino;120000;Jubilado Inactivo
102735;2;1;45,70274551;Caminata;0:50:00;1178,06;Al Trabajo;Trabajo;42;Masculino;205000;Obrero
102735;2;2;45,70274551;Transporte Público;0:20:00;1178,06;Volver a casa;Trabajo;42;Masculino;205000;Obrero
102737;1;1;76,50792692;Caminata;0:10:00;0;Al Estudio;Estudio;9;Masculino;0;Estudiante
102737;1;2;76,50792692;Caminata;0:10:00;0;Volver a casa;Estudio;9;Masculino;0;Estudiante
102737;2;1;58,59212909;Caminata;0:05:00;0;Al Trabajo;Trabajo;29;Femenino;205000;Empleado (excepto F.F.A.A)
102737;2;2;58,59212909;Caminata;0:05:00;0;Volver a casa;Trabajo;29;Femenino;205000;Empleado (excepto F.F.A.A)
102737;2;3;58,59212909;Caminata;0:10:00;0;Buscar/dejar alguien;Estudio;29;Femenino;205000;Empleado (excepto F.F.A.A)
102737;2;4;58,59212909;Caminata;0:10:00;0;Volver a casa;Estudio;29;Femenino;205000;Empleado (excepto F.F.A.A)
102737;3;1;58,59212909;Transporte Público;0:15:00;13292,09;Al Trabajo;Trabajo;37;Femenino;205000;Profesional
102737;3;2;58,59212909;Transporte Público;0:15:00;13292,09;Volver a casa;Trabajo;37;Femenino;205000;Profesional
102871;1;1;19,22809802;Caminata;0:30:00;694,03;Al Trabajo;Trabajo;45;Femenino;120000;Empleado (excepto F.F.A.A)
102871;1;2;19,22809802;Caminata;0:30:00;694,03;Volver a casa;Trabajo;45;Femenino;120000;Empleado (excepto F.F.A.A)
102871;2;1;20,1329563;Caminata;0:30:00;7197;Buscar/dejar alguien;Otros;27;Femenino;120000;Empleado (excepto F.F.A.A)
102871;2;2;20,1329563;Transporte Público;0:15:00;7197;Volver a casa;Otros;27;Femenino;120000;Empleado (excepto F.F.A.A)
102871;2;3;20,1329563;Caminata;1:15:00;3890,06;Al Trabajo;Trabajo;27;Femenino;120000;Empleado (excepto F.F.A.A)
102871;2;4;20,1329563;Transporte Público;1:00:00;3890,06;Volver a casa;Trabajo;27;Femenino;120000;Empleado (excepto F.F.A.A)
102871;3;1;26,2890387;Caminata;0:30:00;7197;Al Estudio;Estudio;12;Masculino;0;Estudiante
102871;3;2;26,2890387;Transporte Público;0:30:00;7197;Volver a casa;Estudio;12;Masculino;0;Estudiante
102871;4;1;26,2890387;Caminata;0:30:00;7197;Al Estudio;Estudio;7;Masculino;0;Estudiante
102871;4;2;26,2890387;Transporte Público;0:30:00;7197;Volver a casa;Estudio;7;Masculino;0;Estudiante
102877;1;1;26,22766117;Transporte Público;0:20:00;423,91;Trámites;Otros;50;Femenino;0;Duena de Casa
102877;1;2;26,22766117;Transporte Público;0:25:00;423,91;Volver a casa;Otros;50;Femenino;0;Duena de Casa
102877;2;1;58,69496912;Transporte Privado;0:30:00;7197;Al Trabajo;Trabajo;63;Masculino;400000;Trabajador de Cuenta Propia
102877;2;2;58,69496912;Transporte Privado;0:20:00;7197;Volver a casa;Trabajo;63;Masculino;400000;Trabajador de Cuenta Propia
102877;4;1;50,64833131;Transporte Público;1:05:00;13292,09;Al Estudio;Estudio;19;Femenino;0;Estudiante
102877;4;2;50,64833131;Transporte Público;1:30:00;13292,09;Volver a casa;Estudio;19;Femenino;0;Estudiante
102877;5;1;44,48808231;Transporte Público;0:25:00;423,91;Al Estudio;Estudio;15;Femenino;0;Estudiante
102877;5;2;44,48808231;Transporte Público;0:30:00;423,91;Volver a casa;Estudio;15;Femenino;0;Estudiante
102877;6;1;35,8589809;Transporte Público;0:30:00;423,91;Al Estudio;Estudio;12;Masculino;0;Estudiante
102877;6;2;35,8589809;Transporte Público;0:30:00;423,91;Volver a casa;Estudio;12;Masculino;0;Estudiante
102877;7;1;24,11366448;Transporte Público;0:30:00;423,91;Al Estudio;Estudio;2;Masculino;0;Estudiante
102877;7;2;24,11366448;Transporte Público;0:30:00;423,91;Volver a casa;Estudio;2;Masculino;0;Estudiante
